received_at,id,schema_ref,software_name,software_version,uploader_id,system_name,station_name,event_type,message_data,header_data,data_size
2026-05-23 22:10:30.900431+00,214418945,https://eddn.edcd.io/schemas/journal/1,EDAstro,1.0.0,b51d211089962ca6e85b49882d2aacd807c7bdf6,Arietis Sector CQ-Y c5,"",FSDJump,"{""Body"": ""Arietis Sector CQ-Y c5 A"", ""Taxi"": false, ""event"": ""FSDJump"", ""BodyID"": 1, ""Powers"": [""Li Yong-Rui""], ""StarPos"": [-80.25, -91.65625, -145.96875], ""BodyType"": ""Star"", ""Factions"": [{""Name"": ""Koenpa Exchange"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.17348, ""Allegiance"": ""Federation"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Drug Empire of Malayat"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.093719, ""Allegiance"": ""Independent"", ""Government"": ""Anarchy"", ""FactionState"": ""None""}, {""Name"": ""Laukh Services"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.157527, ""Allegiance"": ""Independent"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Intergalactic Hitchhiker's Coalition"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.575274, ""Allegiance"": ""Independent"", ""Government"": ""Cooperative"", ""ActiveStates"": [{""State"": ""Expansion""}], ""FactionState"": ""Expansion""}], ""Multicrew"": false, ""timestamp"": ""2025-05-26T06:13:59Z"", ""Population"": 78570, ""StarSystem"": ""Arietis Sector CQ-Y c5"", ""SystemAddress"": 1458107781810, ""SystemEconomy"": ""$economy_Industrial;"", ""SystemFaction"": {""Name"": ""Intergalactic Hitchhiker's Coalition"", ""FactionState"": ""Expansion""}, ""PowerplayState"": ""Unoccupied"", ""SystemSecurity"": ""$SYSTEM_SECURITY_low;"", ""SystemAllegiance"": ""Independent"", ""SystemGovernment"": ""$government_Cooperative;"", ""SystemSecondEconomy"": ""$economy_Tourism;"", ""PowerplayConflictProgress"": [{""Power"": ""Li Yong-Rui"", ""ConflictProgress"": 0.000075}]}","{""gamebuild"": ""r313544/r0 "", ""uploaderID"": ""b51d211089962ca6e85b49882d2aacd807c7bdf6"", ""gameversion"": ""4.1.2.100"", ""softwareName"": ""EDAstro"", ""softwareVersion"": ""1.0.0"", ""gatewayTimestamp"": ""2026-05-23T22:10:27.190993Z""}",1829
2026-05-23 22:10:27.126623+00,214418881,https://eddn.edcd.io/schemas/journal/1,EDAstro,1.0.0,b51d211089962ca6e85b49882d2aacd807c7bdf6,Arietis Sector CQ-Y c5,"",FSDJump,"{""Body"": ""Arietis Sector CQ-Y c5 A"", ""Taxi"": false, ""event"": ""FSDJump"", ""BodyID"": 1, ""Powers"": [""Li Yong-Rui""], ""StarPos"": [-80.25, -91.65625, -145.96875], ""BodyType"": ""Star"", ""Factions"": [{""Name"": ""Koenpa Exchange"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.17348, ""Allegiance"": ""Federation"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Drug Empire of Malayat"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.093719, ""Allegiance"": ""Independent"", ""Government"": ""Anarchy"", ""FactionState"": ""None""}, {""Name"": ""Laukh Services"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.157527, ""Allegiance"": ""Independent"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Intergalactic Hitchhiker's Coalition"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.575274, ""Allegiance"": ""Independent"", ""Government"": ""Cooperative"", ""ActiveStates"": [{""State"": ""Expansion""}], ""FactionState"": ""Expansion""}], ""Multicrew"": false, ""timestamp"": ""2025-05-26T05:53:36Z"", ""Population"": 78570, ""StarSystem"": ""Arietis Sector CQ-Y c5"", ""SystemAddress"": 1458107781810, ""SystemEconomy"": ""$economy_Industrial;"", ""SystemFaction"": {""Name"": ""Intergalactic Hitchhiker's Coalition"", ""FactionState"": ""Expansion""}, ""PowerplayState"": ""Unoccupied"", ""SystemSecurity"": ""$SYSTEM_SECURITY_low;"", ""SystemAllegiance"": ""Independent"", ""SystemGovernment"": ""$government_Cooperative;"", ""SystemSecondEconomy"": ""$economy_Tourism;"", ""PowerplayConflictProgress"": [{""Power"": ""Li Yong-Rui"", ""ConflictProgress"": 0.000075}]}","{""gamebuild"": ""r313544/r0 "", ""uploaderID"": ""b51d211089962ca6e85b49882d2aacd807c7bdf6"", ""gameversion"": ""4.1.2.100"", ""softwareName"": ""EDAstro"", ""softwareVersion"": ""1.0.0"", ""gatewayTimestamp"": ""2026-05-23T22:10:23.381058Z""}",1829
2026-05-23 22:10:22.074077+00,214418781,https://eddn.edcd.io/schemas/journal/1,EDAstro,1.0.0,b51d211089962ca6e85b49882d2aacd807c7bdf6,Arietis Sector CQ-Y c5,"",FSDJump,"{""Body"": ""Arietis Sector CQ-Y c5 A"", ""Taxi"": false, ""event"": ""FSDJump"", ""BodyID"": 1, ""Powers"": [""Li Yong-Rui""], ""StarPos"": [-80.25, -91.65625, -145.96875], ""BodyType"": ""Star"", ""Factions"": [{""Name"": ""Koenpa Exchange"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.17348, ""Allegiance"": ""Federation"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Drug Empire of Malayat"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.093719, ""Allegiance"": ""Independent"", ""Government"": ""Anarchy"", ""FactionState"": ""None""}, {""Name"": ""Laukh Services"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.157527, ""Allegiance"": ""Independent"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Intergalactic Hitchhiker's Coalition"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.575274, ""Allegiance"": ""Independent"", ""Government"": ""Cooperative"", ""ActiveStates"": [{""State"": ""Expansion""}], ""FactionState"": ""Expansion""}], ""Multicrew"": false, ""timestamp"": ""2025-05-26T05:18:25Z"", ""Population"": 78570, ""StarSystem"": ""Arietis Sector CQ-Y c5"", ""SystemAddress"": 1458107781810, ""SystemEconomy"": ""$economy_Industrial;"", ""SystemFaction"": {""Name"": ""Intergalactic Hitchhiker's Coalition"", ""FactionState"": ""Expansion""}, ""PowerplayState"": ""Unoccupied"", ""SystemSecurity"": ""$SYSTEM_SECURITY_low;"", ""SystemAllegiance"": ""Independent"", ""SystemGovernment"": ""$government_Cooperative;"", ""SystemSecondEconomy"": ""$economy_Tourism;"", ""PowerplayConflictProgress"": [{""Power"": ""Li Yong-Rui"", ""ConflictProgress"": 0.000075}]}","{""gamebuild"": ""r313544/r0 "", ""uploaderID"": ""b51d211089962ca6e85b49882d2aacd807c7bdf6"", ""gameversion"": ""4.1.2.100"", ""softwareName"": ""EDAstro"", ""softwareVersion"": ""1.0.0"", ""gatewayTimestamp"": ""2026-05-23T22:10:18.718801Z""}",1829
2026-05-23 19:19:46.603654+00,214176833,https://eddn.edcd.io/schemas/journal/1,EDO Materials Helper,3.9.5,2f570c3a18ace097f0174631e60d9f586442c2a4,Arietis Sector CQ-Y c5,"",FSDJump,"{""Body"": ""Arietis Sector CQ-Y c5 A"", ""Taxi"": false, ""event"": ""FSDJump"", ""BodyID"": 1, ""Powers"": [""Li Yong-Rui""], ""StarPos"": [-80.25, -91.65625, -145.96875], ""odyssey"": true, ""BodyType"": ""Star"", ""Factions"": [{""Name"": ""Koenpa Exchange"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.150548, ""Allegiance"": ""Federation"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Drug Empire of Malayat"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.082752, ""Allegiance"": ""Independent"", ""Government"": ""Anarchy"", ""FactionState"": ""None""}, {""Name"": ""Laukh Services"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.13659, ""Allegiance"": ""Independent"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Intergalactic Hitchhiker's Coalition"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.524427, ""Allegiance"": ""Independent"", ""Government"": ""Cooperative"", ""FactionState"": ""None"", ""PendingStates"": [{""State"": ""Expansion"", ""Trend"": 0}]}, {""Name"": ""House of the Rising CERN"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.105683, ""Allegiance"": ""Independent"", ""Government"": ""Theocracy"", ""FactionState"": ""None""}], ""horizons"": true, ""Multicrew"": false, ""timestamp"": ""2026-05-23T19:19:23Z"", ""Population"": 214233, ""StarSystem"": ""Arietis Sector CQ-Y c5"", ""SystemAddress"": 1458107781810, ""SystemEconomy"": ""$economy_Industrial;"", ""SystemFaction"": {""Name"": ""Intergalactic Hitchhiker's Coalition""}, ""PowerplayState"": ""Unoccupied"", ""SystemSecurity"": ""$SYSTEM_SECURITY_low;"", ""SystemAllegiance"": ""Independent"", ""SystemGovernment"": ""$government_Cooperative;"", ""SystemSecondEconomy"": ""$economy_Tourism;"", ""PowerplayConflictProgress"": [{""Power"": ""Li Yong-Rui"", ""ConflictProgress"": 0.001692}]}","{""gamebuild"": ""r327343/r0 "", ""uploaderID"": ""2f570c3a18ace097f0174631e60d9f586442c2a4"", ""gameversion"": ""4.3.3.0"", ""softwareName"": ""EDO Materials Helper"", ""softwareVersion"": ""3.9.5"", ""gatewayTimestamp"": ""2026-05-23T19:19:43.129858Z""}",2038
2026-05-23 18:42:57.090233+00,214123886,https://eddn.edcd.io/schemas/journal/1,EDO Materials Helper,3.9.5,805505c8f2e9e6a50d1968e73c4c26488b4a308a,Arietis Sector CQ-Y c5,"",FSDJump,"{""Body"": ""Arietis Sector CQ-Y c5 A"", ""Taxi"": false, ""event"": ""FSDJump"", ""BodyID"": 1, ""Powers"": [""Li Yong-Rui""], ""StarPos"": [-80.25, -91.65625, -145.96875], ""odyssey"": true, ""BodyType"": ""Star"", ""Factions"": [{""Name"": ""Koenpa Exchange"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.150548, ""Allegiance"": ""Federation"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Drug Empire of Malayat"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.082752, ""Allegiance"": ""Independent"", ""Government"": ""Anarchy"", ""FactionState"": ""None""}, {""Name"": ""Laukh Services"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.13659, ""Allegiance"": ""Independent"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Intergalactic Hitchhiker's Coalition"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.524427, ""Allegiance"": ""Independent"", ""Government"": ""Cooperative"", ""FactionState"": ""None"", ""PendingStates"": [{""State"": ""Expansion"", ""Trend"": 0}]}, {""Name"": ""House of the Rising CERN"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.105683, ""Allegiance"": ""Independent"", ""Government"": ""Theocracy"", ""FactionState"": ""None""}], ""horizons"": true, ""Multicrew"": false, ""timestamp"": ""2026-05-23T18:42:33Z"", ""Population"": 214233, ""StarSystem"": ""Arietis Sector CQ-Y c5"", ""SystemAddress"": 1458107781810, ""SystemEconomy"": ""$economy_Industrial;"", ""SystemFaction"": {""Name"": ""Intergalactic Hitchhiker's Coalition""}, ""PowerplayState"": ""Unoccupied"", ""SystemSecurity"": ""$SYSTEM_SECURITY_low;"", ""SystemAllegiance"": ""Independent"", ""SystemGovernment"": ""$government_Cooperative;"", ""SystemSecondEconomy"": ""$economy_Tourism;"", ""PowerplayConflictProgress"": [{""Power"": ""Li Yong-Rui"", ""ConflictProgress"": 0.001692}]}","{""gamebuild"": ""r327343/r0 "", ""uploaderID"": ""805505c8f2e9e6a50d1968e73c4c26488b4a308a"", ""gameversion"": ""4.3.3.0"", ""softwareName"": ""EDO Materials Helper"", ""softwareVersion"": ""3.9.5"", ""gatewayTimestamp"": ""2026-05-23T18:42:56.638438Z""}",2038
2026-05-23 17:23:07.082857+00,214024936,https://eddn.edcd.io/schemas/journal/1,EDO Materials Helper,3.9.5,7b2c0155e2294ddb454f3cdf35ac532040046ff0,Arietis Sector CQ-Y c5,"",FSDJump,"{""Body"": ""Arietis Sector CQ-Y c5 A"", ""Taxi"": false, ""event"": ""FSDJump"", ""BodyID"": 1, ""Powers"": [""Li Yong-Rui""], ""StarPos"": [-80.25, -91.65625, -145.96875], ""odyssey"": true, ""BodyType"": ""Star"", ""Factions"": [{""Name"": ""Koenpa Exchange"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.150548, ""Allegiance"": ""Federation"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Drug Empire of Malayat"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.082752, ""Allegiance"": ""Independent"", ""Government"": ""Anarchy"", ""FactionState"": ""None""}, {""Name"": ""Laukh Services"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.13659, ""Allegiance"": ""Independent"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Intergalactic Hitchhiker's Coalition"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.524427, ""Allegiance"": ""Independent"", ""Government"": ""Cooperative"", ""FactionState"": ""None"", ""PendingStates"": [{""State"": ""Expansion"", ""Trend"": 0}]}, {""Name"": ""House of the Rising CERN"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.105683, ""Allegiance"": ""Independent"", ""Government"": ""Theocracy"", ""FactionState"": ""None""}], ""horizons"": true, ""Multicrew"": false, ""timestamp"": ""2026-05-23T17:23:04Z"", ""Population"": 214233, ""StarSystem"": ""Arietis Sector CQ-Y c5"", ""SystemAddress"": 1458107781810, ""SystemEconomy"": ""$economy_Industrial;"", ""SystemFaction"": {""Name"": ""Intergalactic Hitchhiker's Coalition""}, ""PowerplayState"": ""Unoccupied"", ""SystemSecurity"": ""$SYSTEM_SECURITY_low;"", ""SystemAllegiance"": ""Independent"", ""SystemGovernment"": ""$government_Cooperative;"", ""SystemSecondEconomy"": ""$economy_Tourism;"", ""PowerplayConflictProgress"": [{""Power"": ""Li Yong-Rui"", ""ConflictProgress"": 0.001692}]}","{""gamebuild"": ""r327343/r0 "", ""uploaderID"": ""7b2c0155e2294ddb454f3cdf35ac532040046ff0"", ""gameversion"": ""4.3.3.0"", ""softwareName"": ""EDO Materials Helper"", ""softwareVersion"": ""3.9.5"", ""gatewayTimestamp"": ""2026-05-23T17:23:04.465826Z""}",2038
2026-05-23 17:23:07.082857+00,214024937,https://eddn.edcd.io/schemas/journal/1,EDDI,5.0.1,1139baca8630458d714bc85070957fafa0169d46,Arietis Sector CQ-Y c5,"",FSDJump,"{""Body"": ""Arietis Sector CQ-Y c5 A"", ""Taxi"": false, ""event"": ""FSDJump"", ""BodyID"": 1, ""Powers"": [""Li Yong-Rui""], ""StarPos"": [-80.25, -91.65625, -145.96875], ""odyssey"": true, ""BodyType"": ""Star"", ""Factions"": [{""Name"": ""Koenpa Exchange"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.150548, ""Allegiance"": ""Federation"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Drug Empire of Malayat"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.082752, ""Allegiance"": ""Independent"", ""Government"": ""Anarchy"", ""FactionState"": ""None""}, {""Name"": ""Laukh Services"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.13659, ""Allegiance"": ""Independent"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Intergalactic Hitchhiker's Coalition"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.524427, ""Allegiance"": ""Independent"", ""Government"": ""Cooperative"", ""FactionState"": ""None"", ""PendingStates"": [{""State"": ""Expansion"", ""Trend"": 0}]}, {""Name"": ""House of the Rising CERN"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.105683, ""Allegiance"": ""Independent"", ""Government"": ""Theocracy"", ""FactionState"": ""None""}], ""horizons"": true, ""Multicrew"": false, ""timestamp"": ""2026-05-23T17:23:04Z"", ""Population"": 214233, ""StarSystem"": ""Arietis Sector CQ-Y c5"", ""SystemAddress"": 1458107781810, ""SystemEconomy"": ""$economy_Industrial;"", ""SystemFaction"": {""Name"": ""Intergalactic Hitchhiker's Coalition""}, ""PowerplayState"": ""Unoccupied"", ""SystemSecurity"": ""$SYSTEM_SECURITY_low;"", ""SystemAllegiance"": ""Independent"", ""SystemGovernment"": ""$government_Cooperative;"", ""SystemSecondEconomy"": ""$economy_Tourism;"", ""PowerplayConflictProgress"": [{""Power"": ""Li Yong-Rui"", ""ConflictProgress"": 0.001692}]}","{""gamebuild"": ""r327343/r0 "", ""uploaderID"": ""1139baca8630458d714bc85070957fafa0169d46"", ""gameversion"": ""4.3.3.0"", ""softwareName"": ""EDDI"", ""softwareVersion"": ""5.0.1"", ""gatewayTimestamp"": ""2026-05-23T17:23:04.477440Z""}",2022
2026-05-23 17:23:07.082857+00,214024962,https://eddn.edcd.io/schemas/journal/1,E:D Market Connector [Windows],6.1.2,1139baca8630458d714bc85070957fafa0169d46,Arietis Sector CQ-Y c5,"",FSDJump,"{""Body"": ""Arietis Sector CQ-Y c5 A"", ""Taxi"": false, ""event"": ""FSDJump"", ""BodyID"": 1, ""Powers"": [""Li Yong-Rui""], ""StarPos"": [-80.25, -91.65625, -145.96875], ""odyssey"": true, ""BodyType"": ""Star"", ""Factions"": [{""Name"": ""Koenpa Exchange"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.150548, ""Allegiance"": ""Federation"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Drug Empire of Malayat"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.082752, ""Allegiance"": ""Independent"", ""Government"": ""Anarchy"", ""FactionState"": ""None""}, {""Name"": ""Laukh Services"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.13659, ""Allegiance"": ""Independent"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Intergalactic Hitchhiker's Coalition"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.524427, ""Allegiance"": ""Independent"", ""Government"": ""Cooperative"", ""FactionState"": ""None"", ""PendingStates"": [{""State"": ""Expansion"", ""Trend"": 0}]}, {""Name"": ""House of the Rising CERN"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.105683, ""Allegiance"": ""Independent"", ""Government"": ""Theocracy"", ""FactionState"": ""None""}], ""horizons"": true, ""Multicrew"": false, ""timestamp"": ""2026-05-23T17:23:04Z"", ""Population"": 214233, ""StarSystem"": ""Arietis Sector CQ-Y c5"", ""SystemAddress"": 1458107781810, ""SystemEconomy"": ""$economy_Industrial;"", ""SystemFaction"": {""Name"": ""Intergalactic Hitchhiker's Coalition""}, ""PowerplayState"": ""Unoccupied"", ""SystemSecurity"": ""$SYSTEM_SECURITY_low;"", ""SystemAllegiance"": ""Independent"", ""SystemGovernment"": ""$government_Cooperative;"", ""SystemSecondEconomy"": ""$economy_Tourism;"", ""PowerplayConflictProgress"": [{""Power"": ""Li Yong-Rui"", ""ConflictProgress"": 0.001692}]}","{""gamebuild"": ""r327343/r0 "", ""uploaderID"": ""1139baca8630458d714bc85070957fafa0169d46"", ""gameversion"": ""4.3.3.0"", ""softwareName"": ""E:D Market Connector [Windows]"", ""softwareVersion"": ""6.1.2"", ""gatewayTimestamp"": ""2026-05-23T17:23:05.497251Z""}",2048
2026-05-23 17:08:56.976529+00,214008278,https://eddn.edcd.io/schemas/journal/1,EDO Materials Helper,3.8.2,f8e3250aece1b6f8d378b1851b01bc4d6a8ce452,Arietis Sector CQ-Y c5,"",FSDJump,"{""Body"": ""Arietis Sector CQ-Y c5 A"", ""Taxi"": false, ""event"": ""FSDJump"", ""BodyID"": 1, ""Powers"": [""Li Yong-Rui""], ""StarPos"": [-80.25, -91.65625, -145.96875], ""odyssey"": true, ""BodyType"": ""Star"", ""Factions"": [{""Name"": ""Koenpa Exchange"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.150548, ""Allegiance"": ""Federation"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Drug Empire of Malayat"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.082752, ""Allegiance"": ""Independent"", ""Government"": ""Anarchy"", ""FactionState"": ""None""}, {""Name"": ""Laukh Services"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.13659, ""Allegiance"": ""Independent"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Intergalactic Hitchhiker's Coalition"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.524427, ""Allegiance"": ""Independent"", ""Government"": ""Cooperative"", ""FactionState"": ""None"", ""PendingStates"": [{""State"": ""Expansion"", ""Trend"": 0}]}, {""Name"": ""House of the Rising CERN"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.105683, ""Allegiance"": ""Independent"", ""Government"": ""Theocracy"", ""FactionState"": ""None""}], ""horizons"": true, ""Multicrew"": false, ""timestamp"": ""2026-05-23T17:08:52Z"", ""Population"": 214233, ""StarSystem"": ""Arietis Sector CQ-Y c5"", ""SystemAddress"": 1458107781810, ""SystemEconomy"": ""$economy_Industrial;"", ""SystemFaction"": {""Name"": ""Intergalactic Hitchhiker's Coalition""}, ""PowerplayState"": ""Unoccupied"", ""SystemSecurity"": ""$SYSTEM_SECURITY_low;"", ""SystemAllegiance"": ""Independent"", ""SystemGovernment"": ""$government_Cooperative;"", ""SystemSecondEconomy"": ""$economy_Tourism;"", ""PowerplayConflictProgress"": [{""Power"": ""Li Yong-Rui"", ""ConflictProgress"": 0.001692}]}","{""gamebuild"": ""r327343/r0 "", ""uploaderID"": ""f8e3250aece1b6f8d378b1851b01bc4d6a8ce452"", ""gameversion"": ""4.3.3.0"", ""softwareName"": ""EDO Materials Helper"", ""softwareVersion"": ""3.8.2"", ""gatewayTimestamp"": ""2026-05-23T17:08:52.939737Z""}",2038
2026-05-23 16:48:42.111404+00,213983978,https://eddn.edcd.io/schemas/journal/1,EDO Materials Helper,3.9.5,f240a18217faf2fb06f45abf9ca5d2e9dac44b20,Arietis Sector CQ-Y c5,"",FSDJump,"{""Body"": ""Arietis Sector CQ-Y c5 A"", ""Taxi"": false, ""event"": ""FSDJump"", ""BodyID"": 1, ""Powers"": [""Li Yong-Rui""], ""StarPos"": [-80.25, -91.65625, -145.96875], ""odyssey"": true, ""BodyType"": ""Star"", ""Factions"": [{""Name"": ""Koenpa Exchange"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.150548, ""Allegiance"": ""Federation"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Drug Empire of Malayat"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.082752, ""Allegiance"": ""Independent"", ""Government"": ""Anarchy"", ""FactionState"": ""None""}, {""Name"": ""Laukh Services"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.13659, ""Allegiance"": ""Independent"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Intergalactic Hitchhiker's Coalition"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.524427, ""Allegiance"": ""Independent"", ""Government"": ""Cooperative"", ""FactionState"": ""None"", ""PendingStates"": [{""State"": ""Expansion"", ""Trend"": 0}]}, {""Name"": ""House of the Rising CERN"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.105683, ""Allegiance"": ""Independent"", ""Government"": ""Theocracy"", ""FactionState"": ""None""}], ""horizons"": true, ""Multicrew"": false, ""timestamp"": ""2026-05-23T16:48:41Z"", ""Population"": 214233, ""StarSystem"": ""Arietis Sector CQ-Y c5"", ""SystemAddress"": 1458107781810, ""SystemEconomy"": ""$economy_Industrial;"", ""SystemFaction"": {""Name"": ""Intergalactic Hitchhiker's Coalition""}, ""PowerplayState"": ""Unoccupied"", ""SystemSecurity"": ""$SYSTEM_SECURITY_low;"", ""SystemAllegiance"": ""Independent"", ""SystemGovernment"": ""$government_Cooperative;"", ""SystemSecondEconomy"": ""$economy_Tourism;"", ""PowerplayConflictProgress"": [{""Power"": ""Li Yong-Rui"", ""ConflictProgress"": 0.001692}]}","{""gamebuild"": ""r327343/r0 "", ""uploaderID"": ""f240a18217faf2fb06f45abf9ca5d2e9dac44b20"", ""gameversion"": ""4.3.3.0"", ""softwareName"": ""EDO Materials Helper"", ""softwareVersion"": ""3.9.5"", ""gatewayTimestamp"": ""2026-05-23T16:48:41.333491Z""}",2038
2026-05-23 16:48:42.111404+00,213983979,https://eddn.edcd.io/schemas/journal/1,EDDI,5.0.1,481ea36bf8c2ed2be81bef47408dde234c2b5718,Arietis Sector CQ-Y c5,"",FSDJump,"{""Body"": ""Arietis Sector CQ-Y c5 A"", ""Taxi"": false, ""event"": ""FSDJump"", ""BodyID"": 1, ""Powers"": [""Li Yong-Rui""], ""StarPos"": [-80.25, -91.65625, -145.96875], ""odyssey"": true, ""BodyType"": ""Star"", ""Factions"": [{""Name"": ""Koenpa Exchange"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.150548, ""Allegiance"": ""Federation"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Drug Empire of Malayat"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.082752, ""Allegiance"": ""Independent"", ""Government"": ""Anarchy"", ""FactionState"": ""None""}, {""Name"": ""Laukh Services"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.13659, ""Allegiance"": ""Independent"", ""Government"": ""Corporate"", ""FactionState"": ""None""}, {""Name"": ""Intergalactic Hitchhiker's Coalition"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.524427, ""Allegiance"": ""Independent"", ""Government"": ""Cooperative"", ""FactionState"": ""None"", ""PendingStates"": [{""State"": ""Expansion"", ""Trend"": 0}]}, {""Name"": ""House of the Rising CERN"", ""Happiness"": ""$Faction_HappinessBand2;"", ""Influence"": 0.105683, ""Allegiance"": ""Independent"", ""Government"": ""Theocracy"", ""FactionState"": ""None""}], ""horizons"": true, ""Multicrew"": false, ""timestamp"": ""2026-05-23T16:48:41Z"", ""Population"": 214233, ""StarSystem"": ""Arietis Sector CQ-Y c5"", ""SystemAddress"": 1458107781810, ""SystemEconomy"": ""$economy_Industrial;"", ""SystemFaction"": {""Name"": ""Intergalactic Hitchhiker's Coalition""}, ""PowerplayState"": ""Unoccupied"", ""SystemSecurity"": ""$SYSTEM_SECURITY_low;"", ""SystemAllegiance"": ""Independent"", ""SystemGovernment"": ""$government_Cooperative;"", ""SystemSecondEconomy"": ""$economy_Tourism;"", ""PowerplayConflictProgress"": [{""Power"": ""Li Yong-Rui"", ""ConflictProgress"": 0.001692}]}","{""gamebuild"": ""r327343/r0 "", ""uploaderID"": ""481ea36bf8c2ed2be81bef47408dde234c2b5718"", ""gameversion"": ""4.3.3.0"", ""softwareName"": ""EDDI"", ""softwareVersion"": ""5.0.1"", ""gatewayTimestamp"": ""2026-05-23T16:48:41.382268Z""}",2022
